Age,Overall,Potential,Value,Wage,Special,International Reputation,Weak Foot,Skill Moves,Jersey Number,Feet,Inches,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
18,60,76,425,1,1426,1,3,2,20,6,1,176,582,582,582,532,552,552,552,532,532,532,532,522,472,472,472,522,392,392,392,392,392,382,382,382,382,382,24,58,59,53,45,51,43,33,45,54,72,75,71,50,43,62,67,57,70,42,66,19,63,45,48,47,17,22,20,13,9,11,6,13,1
22,60,69,325,1,1559,1,3,2,11,5,6,154,572,572,572,582,572,572,572,582,562,562,562,582,522,522,522,582,482,452,452,452,482,462,412,412,412,462,60,58,47,57,55,59,57,42,58,60,73,73,69,46,80,64,52,57,62,45,37,28,56,49,62,58,35,35,31,5,9,15,8,15,504
24,60,65,270,4,1668,1,4,2,6,6,3,176,572,572,572,592,572,572,572,592,592,592,592,592,592,592,592,592,592,602,602,602,592,592,602,602,602,592,64,61,56,69,35,57,39,37,62,60,71,72,69,58,52,62,65,53,76,59,62,51,32,60,49,57,56,63,55,8,16,15,10,14,412
19,60,71,300,1,1437,1,3,2,4,6,1,172,472,472,472,452,432,432,432,452,422,422,422,462,432,432,432,462,552,522,522,522,552,572,592,592,592,572,41,40,58,47,27,41,37,23,37,46,76,71,67,50,58,48,67,68,77,35,57,59,29,24,37,52,50,64,61,7,9,9,10,7,465
20,60,74,400,1,1674,1,3,3,20,5,5,146,552,552,552,602,582,582,582,602,582,582,582,602,572,572,572,602,592,572,572,572,592,592,562,562,562,592,56,49,44,56,35,66,55,45,58,63,81,79,72,43,64,58,78,71,59,55,65,51,53,55,46,58,55,61,57,8,11,10,7,8,870
19,60,71,300,1,1323,1,3,2,38,6,3,192,422,422,422,412,402,402,402,412,402,402,402,432,432,432,432,432,532,522,522,522,532,552,582,582,582,552,43,22,62,53,25,33,25,22,32,47,62,60,42,56,43,39,70,60,79,20,46,53,29,32,30,52,58,62,54,14,12,11,15,12,540
20,60,71,300,1,1442,1,2,2,27,6,0,161,432,432,432,502,452,452,452,502,452,452,452,502,462,462,462,502,582,542,542,542,582,592,582,582,582,592,64,26,49,40,27,55,33,30,37,62,71,55,70,58,60,30,63,63,58,29,65,62,35,31,37,52,59,61,60,8,16,7,7,14,525
25,60,65,230,1,1650,1,3,2,46,5,8,154,542,542,542,582,562,562,562,582,572,572,572,572,552,552,552,572,592,552,552,552,592,582,552,552,552,582,62,42,45,59,44,59,60,44,46,57,75,67,79,57,78,69,62,57,45,59,62,56,52,55,38,49,58,57,56,6,15,7,8,14,362
23,60,66,280,1,1631,1,3,3,10,5,9,161,572,572,572,592,592,592,592,592,602,602,602,592,592,592,592,592,542,532,532,532,542,532,482,482,482,532,56,60,51,61,53,61,61,66,58,60,58,60,64,60,68,62,70,61,44,61,51,54,49,65,53,53,28,48,48,9,8,8,8,7,490
26,60,62,250,1,1615,1,3,2,18,5,9,165,572,572,572,582,582,582,582,582,592,592,592,592,592,592,592,592,592,592,592,592,592,582,562,562,562,582,50,56,50,64,33,62,34,35,62,63,66,66,62,55,74,68,64,70,56,56,55,53,50,52,40,59,64,56,54,15,5,10,9,6,369
20,60,71,325,2,1396,1,3,2,15,6,0,150,432,432,432,422,422,422,422,422,412,412,412,442,432,432,432,442,542,532,532,532,542,562,582,582,582,562,29,25,57,40,31,43,33,31,36,49,66,66,58,61,56,42,67,64,60,26,56,64,27,34,41,49,60,59,61,12,14,9,13,6,553
20,60,74,450,4,1601,1,3,2,33,5,7,130,552,552,552,572,572,572,572,572,592,592,592,572,572,572,572,572,512,522,522,522,512,502,482,482,482,502,44,44,54,67,53,55,42,44,62,57,68,62,87,55,88,67,59,52,38,51,48,47,60,60,51,47,53,42,38,8,13,13,10,9,1
25,60,64,220,1,1562,1,3,2,16,6,0,176,492,492,492,522,522,522,522,522,522,522,522,532,532,532,532,532,572,572,572,572,572,582,592,592,592,582,43,27,50,51,34,58,50,39,47,61,73,70,63,50,59,55,56,65,59,52,75,56,44,50,37,41,56,64,64,15,8,15,6,10,292
20,60,74,450,1,1544,1,3,2,34,6,2,170,532,532,532,542,562,562,562,542,572,572,572,562,582,582,582,562,532,562,562,562,532,532,532,532,532,532,38,32,51,63,38,58,41,41,62,61,66,62,57,57,60,65,62,68,65,62,63,54,54,55,40,48,41,51,43,5,5,6,10,8,1
19,60,72,325,1,1501,1,3,2,33,5,11,174,482,482,482,532,512,512,512,532,502,502,502,542,502,502,502,542,582,552,552,552,582,592,592,592,592,592,54,29,52,52,25,63,30,33,39,60,67,76,64,54,62,42,65,59,65,26,65,56,45,42,37,50,64,57,61,14,8,13,15,7,780
20,60,71,325,5,1298,1,3,2,57,6,2,176,392,392,392,382,392,392,392,382,402,402,402,402,442,442,442,402,512,542,542,542,512,532,582,582,582,532,23,24,55,58,29,42,30,30,37,45,44,46,40,56,59,34,69,59,64,23,51,58,25,30,30,59,65,62,58,6,9,14,13,10,683
20,60,72,375,1,1597,1,3,2,35,6,0,165,512,512,512,552,542,542,542,552,572,572,572,582,592,592,592,582,572,602,602,602,572,562,562,562,562,562,59,36,42,66,30,57,61,55,67,64,58,62,59,55,70,61,50,64,70,45,71,50,42,64,36,63,65,48,50,7,9,6,7,11,563
31,60,60,190,3,1469,1,2,2,11,6,3,196,582,582,582,532,552,552,552,532,522,522,522,522,472,472,472,522,432,422,422,422,432,422,432,432,432,422,49,55,64,48,60,53,50,35,32,49,60,62,62,55,36,67,33,56,81,50,60,36,61,54,65,56,27,30,21,7,16,14,10,11,333
23,60,69,325,7,1641,1,3,2,32,5,4,141,532,532,532,582,552,552,552,582,572,572,572,592,562,562,562,592,602,572,572,572,602,592,562,562,562,592,55,59,52,64,33,63,48,39,59,62,74,73,75,55,89,52,78,64,46,37,58,53,28,56,52,40,60,50,62,11,14,6,6,8,618
28,60,60,160,2,1544,1,3,2,32,6,1,165,512,512,512,542,522,522,522,542,522,522,522,552,522,522,522,552,592,552,552,552,592,592,582,582,582,592,60,45,55,54,27,51,45,40,45,55,68,74,64,52,56,35,61,68,66,47,55,53,50,51,38,44,66,58,57,11,7,13,5,12,200
25,60,63,260,2,1626,1,3,2,17,5,11,165,532,532,532,552,552,552,552,552,572,572,572,572,582,582,582,572,602,622,622,622,602,612,622,622,622,612,42,33,54,60,46,57,33,39,51,59,69,66,60,60,67,44,48,71,71,48,79,74,62,58,47,54,58,60,58,12,8,13,10,9,475
22,60,69,325,2,1638,1,3,2,18,6,1,141,572,572,572,602,592,592,592,602,602,602,602,612,592,592,592,612,572,562,562,562,572,552,512,512,512,552,54,57,47,57,36,64,44,39,63,63,71,68,73,55,61,54,65,82,64,51,54,48,56,58,53,48,50,48,42,15,13,8,10,15,634
22,59,66,220,1,1591,1,3,2,14,6,0,165,532,532,532,562,552,552,552,562,572,572,572,572,572,572,572,572,562,572,572,572,562,552,542,542,542,552,48,50,37,60,39,56,46,48,60,56,63,66,69,55,61,51,54,68,68,50,63,54,55,59,40,54,51,54,51,13,10,10,15,11,319
23,59,65,180,2,1565,1,3,2,2,5,8,148,522,522,522,562,552,552,552,562,552,552,552,572,542,542,542,572,572,562,562,562,572,572,542,542,542,572,46,48,41,57,39,58,43,40,54,63,76,76,71,53,82,49,57,58,52,33,51,58,47,50,47,51,52,59,58,7,7,12,9,12,351
18,59,79,325,3,1474,1,3,3,39,5,8,146,492,492,492,562,542,542,542,562,572,572,572,572,552,552,552,572,492,482,482,482,492,472,422,422,422,472,41,43,34,69,34,61,41,46,61,63,72,71,81,44,86,42,56,63,50,40,42,24,47,51,49,54,39,41,39,13,7,6,8,10,943
20,59,72,300,1,1370,1,3,2,28,5,9,154,522,522,522,572,572,572,572,572,572,572,572,582,522,522,522,582,452,412,412,412,452,422,342,342,342,422,53,50,35,58,37,64,41,30,49,58,66,67,57,58,75,52,37,53,40,37,28,21,55,61,51,59,35,25,22,14,12,9,12,8,593
22,59,68,200,1,1496,1,4,2,27,5,10,154,492,492,492,542,512,512,512,542,502,502,502,552,492,492,492,552,582,532,532,532,582,582,562,562,562,582,55,33,54,53,26,55,31,31,38,57,83,83,65,55,73,32,65,69,62,26,68,49,49,39,33,48,60,52,51,13,12,7,11,6,290
28,59,59,120,3,1502,1,2,2,17,5,7,132,462,462,462,522,492,492,492,522,512,512,512,542,512,512,512,542,582,552,552,552,582,582,562,562,562,582,55,31,42,55,22,56,31,48,48,49,76,74,66,53,81,32,61,66,59,28,54,55,49,51,37,47,63,58,57,9,5,12,10,9,198
23,59,64,180,1,1355,1,3,2,5,6,0,172,412,412,412,402,412,412,412,402,432,432,432,432,472,472,472,432,512,552,552,552,512,522,572,572,572,522,22,23,56,55,30,42,32,37,52,53,52,60,44,51,53,42,71,61,65,20,60,56,23,38,34,58,57,58,55,12,7,11,13,10,293
27,59,59,130,2,1611,1,2,2,4,6,0,183,492,492,492,522,512,512,512,522,502,502,502,542,512,512,512,542,572,552,552,552,572,582,592,592,592,582,58,20,46,44,24,57,58,25,46,55,73,77,66,51,62,62,79,71,81,42,80,51,52,53,52,50,54,63,56,6,7,16,11,13,163
21,59,68,240,1,1495,1,3,2,7,5,7,143,572,572,572,572,582,582,582,572,562,562,562,572,502,502,502,572,432,382,382,382,432,422,332,332,332,422,43,59,57,51,43,53,50,40,43,56,78,75,73,61,86,55,66,73,37,58,31,24,59,51,61,58,14,20,17,14,9,10,15,13,468
21,59,66,220,2,1484,1,3,3,11,5,10,176,542,542,542,582,552,552,552,582,552,552,552,572,492,492,492,572,482,422,422,422,482,452,392,392,392,452,58,52,39,57,39,62,53,42,49,56,80,84,71,41,77,57,53,59,57,47,36,25,51,46,44,46,46,27,26,15,7,10,8,10,429
25,59,61,160,1,1652,1,4,2,16,5,9,154,572,572,572,592,582,582,582,592,582,582,582,592,562,562,562,592,582,552,552,552,582,582,552,552,552,582,54,52,52,57,46,60,57,44,54,58,75,73,75,56,73,57,67,64,60,45,41,58,61,56,45,56,54,54,53,10,10,10,14,7,212
20,59,70,270,2,1424,1,2,2,99,6,0,172,582,582,582,542,562,562,562,542,552,552,552,532,492,492,492,532,392,382,382,382,392,372,362,362,362,372,44,63,65,55,50,56,60,34,41,57,48,45,58,57,57,58,64,53,61,58,32,15,60,53,60,46,29,14,21,12,14,13,9,8,594
21,59,66,220,1,1387,1,3,2,7,5,11,163,582,582,582,542,562,562,562,542,532,532,532,522,452,452,452,522,372,352,352,352,372,362,342,342,342,362,30,61,58,46,44,56,39,31,32,58,71,70,60,55,65,59,57,48,67,53,33,12,52,51,65,47,29,12,15,12,10,15,12,9,341
19,59,69,240,1,1656,1,5,2,24,5,10,159,572,572,572,602,592,592,592,602,592,592,592,592,582,582,582,592,552,552,552,552,552,542,532,532,532,542,60,59,40,64,55,59,60,57,65,60,67,62,63,60,69,62,50,37,51,60,60,46,55,55,59,63,51,60,52,13,8,13,11,13,396
18,59,76,325,1,1566,1,3,3,37,6,0,163,542,542,542,582,562,562,562,582,582,582,582,582,552,552,552,582,512,502,502,502,512,502,472,472,472,502,54,54,47,62,47,61,60,48,55,59,69,63,73,48,72,54,65,55,50,49,44,32,52,60,48,55,42,54,44,8,15,8,7,7,707
30,59,59,150,1,1675,1,3,2,9,5,6,165,582,582,582,602,582,582,582,602,582,582,582,602,562,562,562,602,562,552,552,552,562,552,532,532,532,552,59,53,45,62,45,58,47,48,59,60,77,84,79,62,81,56,71,66,82,52,65,45,51,44,49,60,46,46,39,5,13,6,10,10,218
21,59,71,240,1,1477,1,3,3,29,6,0,150,472,472,472,492,482,482,482,492,462,462,462,492,462,462,462,492,562,522,522,522,562,572,592,592,592,572,42,32,51,38,22,66,38,44,31,42,65,63,50,61,61,48,63,58,57,45,62,55,45,40,45,42,58,72,70,9,10,15,5,14,420
22,59,68,240,1,1516,1,3,2,14,5,8,154,542,542,542,582,562,562,562,582,562,562,562,582,522,522,522,582,482,442,442,442,482,462,382,382,382,462,59,53,44,57,54,63,56,48,51,59,72,65,74,40,74,57,37,66,46,51,37,28,55,54,59,49,32,35,33,11,16,10,9,11,420
17,59,81,350,6,1516,1,3,3,55,5,9,143,492,492,492,562,542,542,542,562,572,572,572,572,572,572,572,572,522,522,522,522,522,512,462,462,462,512,55,40,40,66,46,58,58,53,61,61,64,60,73,50,74,47,48,54,36,32,49,35,53,64,50,63,38,55,52,8,14,7,10,5,998
18,59,75,290,2,1546,1,3,2,34,5,10,143,502,502,502,522,512,512,512,522,532,532,532,532,542,542,542,532,572,572,572,572,572,572,572,572,572,572,47,38,60,67,37,52,47,39,53,61,68,55,69,51,74,49,54,59,52,41,62,60,39,48,48,50,54,57,58,12,12,7,8,8,674
21,59,70,270,1,1570,1,4,3,15,5,7,143,532,532,532,592,572,572,572,592,582,582,582,592,542,542,542,592,532,472,472,472,532,502,402,402,402,502,56,52,39,61,54,69,56,55,54,61,74,74,85,46,86,54,53,71,29,53,28,32,47,49,55,50,53,37,35,9,10,13,6,14,473
20,59,69,220,1,1587,1,3,2,35,6,0,154,552,552,552,572,572,572,572,572,582,582,582,582,582,582,582,582,562,582,582,582,562,552,552,552,552,552,47,52,42,64,38,60,45,43,61,64,68,66,62,60,63,58,55,54,61,51,52,57,44,57,45,61,60,54,45,8,13,11,12,15,374
19,59,73,300,1,1264,1,3,2,15,6,2,176,372,372,372,372,362,362,362,372,382,382,382,392,412,412,412,392,502,512,512,512,502,522,582,582,582,522,28,19,55,42,18,36,20,27,36,43,54,53,54,51,56,31,62,52,67,22,56,57,23,39,35,40,60,64,62,7,7,12,9,7,698
22,59,68,240,1,1409,1,3,2,70,6,0,170,572,572,572,582,572,572,572,582,542,542,542,562,442,442,442,562,422,332,332,332,422,402,332,332,332,402,56,50,60,46,35,60,31,32,27,60,80,87,78,45,64,59,66,55,49,55,28,11,64,41,57,41,36,10,16,14,13,9,6,9,348
19,59,73,300,3,1349,1,2,2,46,6,1,176,402,402,402,392,392,392,392,392,392,392,392,402,412,412,412,402,492,512,512,512,492,512,572,572,572,512,33,22,54,42,31,34,33,34,34,50,47,53,53,51,60,41,69,49,68,22,64,57,35,33,49,52,56,60,59,12,14,5,15,10,758
20,59,69,220,1,1481,1,3,3,27,5,11,165,452,452,452,502,472,472,472,502,462,462,462,502,462,462,462,502,572,522,522,522,572,582,562,562,562,582,61,30,50,37,36,57,38,41,34,50,69,58,57,54,65,32,62,62,55,37,56,61,52,41,44,45,53,65,66,14,14,11,8,11,385
21,59,67,230,1,1624,1,2,3,26,5,9,157,552,552,552,602,582,582,582,602,602,602,602,602,582,582,582,602,542,522,522,522,542,532,472,472,472,532,58,49,47,68,49,64,62,55,63,64,72,67,69,51,74,59,51,63,52,54,46,24,48,57,52,57,40,53,54,14,8,14,16,7,449
33,59,59,90,1,1632,1,3,2,29,5,9,154,562,562,562,572,572,572,572,572,582,582,582,582,602,602,602,582,582,592,592,592,582,582,562,562,562,582,47,47,66,63,43,58,42,45,65,63,61,56,74,58,73,51,51,73,63,49,56,61,57,56,50,52,34,58,61,8,7,15,9,12,113
19,59,74,325,1,1456,1,3,2,99,5,11,163,572,572,572,572,582,582,582,572,572,572,572,562,492,492,492,562,392,372,372,372,392,372,332,332,332,372,32,59,49,48,53,63,58,27,42,55,75,79,68,56,68,59,57,62,58,54,53,10,55,58,59,58,12,19,20,5,11,13,8,11,674
17,59,72,270,3,1502,1,3,3,48,5,11,165,552,552,552,582,582,582,582,582,582,582,582,582,552,552,552,582,482,472,472,472,482,462,422,422,422,462,54,52,41,60,49,66,58,48,56,70,60,57,55,54,65,63,50,44,55,45,45,30,50,54,57,64,24,42,43,9,14,7,11,14,682
24,59,63,210,2,1378,1,2,2,23,6,4,165,582,582,582,512,542,542,542,512,522,522,522,502,492,492,492,502,402,422,422,422,402,392,412,412,412,392,28,57,60,50,42,48,30,29,44,53,48,61,43,67,50,63,53,60,73,51,72,21,61,46,55,56,25,24,23,13,8,9,5,6,278
20,59,68,240,1,1623,1,3,2,14,6,1,170,552,552,552,572,562,562,562,572,582,582,582,572,572,572,572,572,532,542,542,542,532,522,512,512,512,522,50,48,46,64,39,56,58,59,62,59,59,71,68,56,59,60,55,62,72,54,61,39,51,62,51,55,46,44,48,13,16,16,12,7,348
20,59,70,270,2,1502,1,3,2,23,5,5,121,542,542,542,592,572,572,572,592,582,582,582,582,522,522,522,582,452,412,412,412,452,432,352,352,352,432,51,51,42,58,51,63,50,49,50,61,75,73,76,46,93,55,74,50,34,56,33,28,54,56,52,52,24,24,29,6,8,13,11,6,446
24,59,63,200,1,1489,1,3,3,16,5,9,148,512,512,512,582,562,562,562,582,572,572,572,582,532,532,532,582,492,462,462,462,492,462,412,412,412,462,52,46,34,60,43,64,46,48,54,63,73,71,74,53,75,52,53,48,45,42,44,26,48,55,49,50,52,32,33,9,11,15,14,5,285
26,59,60,150,2,1430,1,3,2,32,5,6,134,432,432,432,502,472,472,472,502,482,482,482,522,492,492,492,522,572,542,542,542,572,572,552,552,552,572,56,22,49,53,22,54,29,28,46,53,69,68,57,55,83,27,58,60,59,24,49,57,45,44,38,39,56,58,57,15,6,5,13,15,259
19,59,74,300,1,1517,1,3,2,13,5,10,172,492,492,492,512,512,512,512,512,532,532,532,532,552,552,552,532,552,572,572,572,552,552,562,562,562,552,42,38,52,64,34,59,39,40,61,58,58,55,57,55,64,56,58,58,60,41,60,53,32,54,47,51,56,54,60,6,13,13,10,10,608
26,59,62,190,4,1735,1,3,2,8,5,9,176,582,582,582,612,602,602,602,612,612,612,612,622,582,582,582,622,582,552,552,552,582,562,542,542,542,562,63,37,58,62,46,63,57,61,53,62,81,71,85,62,77,63,74,63,77,51,38,50,65,59,56,55,55,45,42,16,8,13,12,10,290
27,59,59,130,4,1632,1,3,2,2,5,6,123,542,542,542,572,562,562,562,572,562,562,562,552,532,532,532,552,562,552,552,552,562,572,582,582,582,572,41,49,51,54,46,59,43,41,53,62,77,75,78,61,82,49,70,42,60,51,49,55,46,46,47,56,57,63,60,13,14,11,12,15,221
24,59,63,170,1,1488,1,3,2,70,5,7,152,462,462,462,532,502,502,502,532,522,522,522,562,532,532,532,562,582,562,562,562,582,582,552,552,552,582,54,27,39,54,32,61,35,41,56,62,75,65,55,48,80,27,57,68,62,33,42,54,51,44,43,43,59,59,61,8,7,9,5,15,242
27,59,59,160,1,1503,1,4,3,11,5,10,154,552,552,552,582,572,572,572,582,562,562,562,572,522,522,522,572,482,442,442,442,482,462,412,412,412,462,60,55,49,54,45,61,55,51,50,60,68,67,64,52,52,54,60,53,55,58,35,26,52,55,55,51,29,38,37,6,12,13,12,10,248
21,59,66,220,1,1349,1,2,2,19,6,6,170,572,572,572,512,552,552,552,512,542,542,542,512,512,512,512,512,402,432,432,432,402,392,422,422,422,392,26,58,68,54,41,53,30,25,50,54,54,49,46,59,35,52,46,61,79,47,53,18,60,54,50,54,40,23,23,8,7,14,5,7,319
20,59,74,350,2,1493,1,3,3,58,6,1,165,592,592,592,582,582,582,582,582,562,562,562,582,522,522,522,582,452,422,422,422,452,422,382,382,382,422,59,64,50,56,48,66,49,46,53,65,58,58,61,49,67,76,56,49,57,41,41,18,54,49,60,53,25,34,31,12,11,10,11,9,919
22,59,66,220,2,1674,1,3,2,16,5,10,154,582,582,582,592,582,582,582,592,592,592,592,592,582,582,582,592,552,552,552,552,552,552,542,542,542,552,55,56,55,65,52,59,58,60,60,61,64,65,72,58,72,66,59,54,62,46,57,47,53,59,57,61,40,55,57,8,6,16,7,13,429
20,59,76,350,3,1428,1,4,3,34,5,7,137,512,512,512,592,572,572,572,592,582,582,582,582,522,522,522,582,462,432,432,432,462,432,372,372,372,432,52,42,43,60,39,71,52,44,51,67,69,67,78,46,82,50,54,42,32,40,30,26,53,55,45,48,49,27,22,5,13,7,7,8,814
33,59,59,90,1,1463,1,3,2,25,5,10,154,482,482,482,562,532,532,532,562,562,562,562,572,582,582,582,572,592,592,592,592,592,572,562,562,562,572,64,43,40,65,23,60,32,32,57,62,47,52,56,60,63,22,55,54,58,28,49,61,58,55,36,47,53,63,58,9,15,6,13,14,113
31,59,59,140,1,1453,1,3,3,22,5,10,159,572,572,572,572,582,582,582,572,602,602,602,562,532,532,532,562,392,412,412,412,392,362,352,352,352,362,30,60,52,62,55,62,46,42,50,61,68,57,70,53,65,52,61,51,68,52,40,18,50,67,62,55,33,10,13,13,8,5,10,7,175
22,59,68,240,2,1413,1,3,2,41,5,8,152,582,582,582,572,582,582,582,572,562,562,562,562,502,502,502,562,412,372,372,372,412,382,322,322,322,382,39,62,54,55,49,60,42,33,40,57,68,69,63,59,65,57,62,63,50,60,31,18,57,49,60,58,18,16,14,11,6,6,10,10,396
16,59,75,300,1,1442,1,2,3,38,5,11,154,582,582,582,582,592,592,592,582,572,572,572,562,492,492,492,562,402,362,362,362,402,382,312,312,312,382,38,66,50,54,60,68,52,34,39,59,71,68,58,53,68,59,59,59,48,59,30,12,48,54,71,48,22,15,20,9,9,11,10,9,623
33,59,59,100,3,1593,1,3,2,19,6,1,165,582,582,582,562,572,572,572,562,562,562,562,572,552,552,552,572,522,512,512,512,522,512,502,502,502,512,52,57,56,56,50,56,46,50,50,55,53,64,60,59,58,61,68,72,76,50,54,44,59,60,54,61,39,44,39,6,7,11,16,11,175
21,59,72,300,1,1499,1,2,2,18,5,7,150,572,572,572,582,582,582,582,582,572,572,572,582,532,532,532,582,482,452,452,452,482,462,422,422,422,462,51,57,51,57,46,60,39,41,48,59,65,67,66,59,48,53,82,62,58,52,34,36,60,54,45,46,44,24,25,12,12,8,13,11,563
24,59,67,200,1,1614,1,3,2,7,5,10,143,552,552,552,572,572,572,572,572,582,582,582,582,572,572,572,582,572,582,582,582,572,572,572,572,572,572,52,55,49,62,45,56,43,38,60,57,75,67,62,54,69,55,65,58,58,42,58,57,52,63,45,44,58,58,55,13,9,6,8,10,330
25,59,62,160,2,1651,1,3,3,24,5,10,170,562,562,562,612,592,592,592,612,602,602,602,612,582,582,582,612,582,572,572,572,582,582,552,552,552,582,56,48,43,59,39,65,58,46,56,63,79,79,70,59,66,56,60,59,60,46,65,51,56,59,46,60,52,56,54,5,9,5,12,14,244
29,59,59,150,2,1519,1,4,2,31,6,0,165,532,532,532,562,552,552,552,562,562,562,562,582,552,552,552,582,552,522,522,522,552,542,502,502,502,542,53,46,44,62,27,63,43,30,53,52,67,70,62,56,64,52,63,68,65,41,51,50,57,53,35,63,31,50,53,13,12,13,13,7,323
19,59,74,300,2,1536,1,3,2,26,6,7,172,532,532,532,512,522,522,522,512,522,522,522,532,542,542,542,532,562,582,582,582,562,572,602,602,602,572,43,37,65,66,38,57,42,41,55,61,58,57,49,55,51,62,56,58,70,36,63,51,42,42,48,45,55,61,62,6,10,10,15,14,788
25,59,64,210,1,1439,1,3,2,27,5,10,154,582,582,582,572,572,572,572,572,572,572,572,552,492,492,492,552,402,382,382,382,402,382,342,342,342,382,32,61,64,58,41,59,38,30,49,58,80,77,67,52,74,50,63,54,64,54,28,17,49,49,69,58,25,11,14,10,12,7,14,9,383
29,59,59,160,3,1531,1,3,2,18,6,0,172,572,572,572,562,572,572,572,562,562,562,562,552,552,552,552,552,492,492,492,492,492,472,462,462,462,472,47,59,52,59,55,56,57,44,53,55,56,57,67,55,51,65,55,56,61,56,57,54,60,55,34,57,27,37,35,13,6,11,11,15,344
24,59,65,210,1,1686,1,3,3,22,5,8,143,542,542,542,572,562,562,562,572,572,572,572,582,592,592,592,582,612,622,622,622,612,612,612,612,612,612,54,52,48,71,44,56,52,44,62,62,68,59,65,50,82,59,68,64,62,53,63,62,45,52,48,56,56,67,66,15,6,14,8,9,410
23,59,66,180,2,1605,1,3,2,23,5,6,161,502,502,502,542,522,522,522,542,532,532,532,552,532,532,532,552,572,542,542,542,572,572,542,542,542,572,62,25,44,59,23,57,60,61,57,54,71,70,68,52,71,66,71,53,53,58,44,55,55,43,54,42,56,57,58,13,6,12,10,7,333
23,59,68,210,1,1586,1,3,2,13,6,0,179,502,502,502,522,512,512,512,522,522,522,522,542,552,552,552,542,562,572,572,572,562,552,572,572,572,552,48,36,47,58,38,56,49,47,58,54,64,62,57,49,60,57,71,74,73,44,68,54,44,55,37,40,55,57,52,15,14,12,12,9,347
21,59,70,240,3,1587,1,3,2,8,5,9,132,512,512,512,552,542,542,542,552,562,562,562,572,562,562,562,572,572,582,582,582,572,562,572,572,572,562,48,35,46,63,41,63,45,37,58,60,63,67,70,57,73,48,61,56,68,31,64,55,52,56,49,57,55,57,54,8,14,9,11,13,444
18,59,77,325,2,1482,1,3,2,32,5,6,143,562,562,562,592,592,592,592,592,582,582,582,572,502,502,502,572,422,362,362,362,422,392,312,312,312,392,45,61,42,53,50,60,51,55,35,62,77,70,79,51,91,51,63,56,37,49,26,20,64,58,64,43,22,18,16,11,15,6,13,11,723
19,59,68,230,1,1501,1,3,2,16,5,9,146,532,532,532,572,562,562,562,572,572,572,572,582,552,552,552,582,502,492,492,492,502,472,432,432,432,472,45,48,34,63,44,64,50,48,59,61,67,68,70,51,67,55,51,64,61,42,41,32,50,54,43,57,36,40,38,11,12,6,12,14,357
21,59,69,220,1,1415,1,2,2,22,5,10,150,442,442,442,502,462,462,462,502,472,472,472,522,482,482,482,522,572,542,542,542,572,582,552,552,552,582,64,30,51,57,32,54,33,28,48,51,66,62,60,53,75,26,56,57,53,22,50,52,44,34,32,49,53,66,62,6,7,12,12,7,429
21,59,71,250,1,1523,1,3,2,15,6,1,161,492,492,492,462,462,462,462,462,442,442,442,462,442,442,442,462,522,502,502,502,522,532,572,572,572,532,40,33,59,38,57,50,40,42,36,50,65,62,58,52,53,55,77,67,76,43,74,50,42,32,52,44,55,54,57,14,6,13,11,10,438
19,59,72,260,1,1538,1,4,2,34,6,1,159,522,522,522,552,532,532,532,552,542,542,542,562,542,542,542,562,572,562,562,562,572,582,562,562,562,582,52,49,55,59,40,62,45,37,55,56,69,62,64,53,60,43,66,64,55,41,51,52,47,46,38,46,55,62,61,6,8,6,9,10,540
22,59,67,230,1,1536,1,3,2,24,5,11,165,612,612,612,582,592,592,592,582,582,582,582,572,532,532,532,572,462,442,442,442,462,442,422,422,422,442,45,63,58,56,57,56,46,39,45,58,64,67,62,60,60,65,66,67,64,58,60,28,63,55,62,52,22,31,25,6,8,6,5,9,380
21,59,70,260,2,1664,1,3,2,21,5,10,161,582,582,582,582,582,582,582,582,582,582,582,592,572,572,572,592,572,562,562,562,572,572,562,562,562,572,59,53,54,64,56,59,56,60,60,63,65,61,66,60,57,65,53,55,64,46,55,35,53,56,60,59,61,58,61,7,8,15,7,12,507
23,59,65,180,2,1579,1,3,2,6,6,0,161,532,532,532,542,552,552,552,542,562,562,562,562,552,552,552,562,552,562,562,562,552,552,572,572,572,552,34,32,53,52,32,63,37,32,52,53,73,74,65,56,65,50,65,69,74,40,63,61,63,62,43,58,60,51,49,8,12,16,12,8,423
33,59,59,60,1,1625,1,3,2,2,5,10,165,542,542,542,542,542,542,542,542,552,552,552,552,572,572,572,552,582,592,592,592,582,572,602,602,602,572,59,49,57,59,45,56,28,46,56,57,46,49,55,61,65,57,77,65,64,51,72,60,53,57,55,59,58,60,57,10,7,12,13,9,93
